videoWebUrl,submittedVideoUrl,input,cid,createTime,createTimeISO,text,diggCount,likedByAuthor,pinnedByAuthor,repliesToId,replyCommentTotal,uid,uniqueId,avatarThumbnail,mentions,detailedMentions
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,7580565974664659730,1764988066,2025-12-06T02:27:46.000Z,"lucu ya kalian teriak ‘bare minimum’ tapi lupa kalau standar paling dasar pun kadang nggak semua pejabat mau turun langsung dan duduk bareng warga. aku nggak bilang ini hal luar biasa, cuma menghargai hal yang emang seharusnya dilakukan. tapi kalau setiap usaha selalu dicap ‘minim’ ya wajar sih akhirnya apa pun keliatan kurang di mata kalian.",4,False,False,,0,7251618063694349318,sskaas_,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/99ab986ed74aac1f65a60e3a55e75a82~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a4678762&x-expires=1765443600&x-signature=%2FWZZHBKcqE3GTFsaXGFXMF%2FaqWw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,7580954802051154706,1765078596,2025-12-07T03:36:36.000Z,Semangat wapresku,0,False,False,,0,7087401733731632155,alviyuniar0510,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9ce39b7af5f2d826fdc46a776c95bf8f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8a22643f&x-expires=1765443600&x-signature=pokTpGIJz2I5RwacyzA3XtVtYNw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,7580557813715567377,1764986191,2025-12-06T01:56:31.000Z,"@remahan: intinya orang kalau udah benci mau kita jadi malaikat tetap dilihat seperti iblis begitu sebaliknya orang kalau udah suka, kita seperti iblis pun dimata mereka ya seperti malaikat. oleh karena itu kita sebagai manusia cuma bisa jadi baik versi diri kita aja jangan nuruti orang lain karena yang benci tetap benci yang suka akan tetap nrima kita.",2,False,False,,0,7118748268121211930,buahnaga252,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cad4d1b55b48bfd66bb960e8758b7d9e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a3e2a8d5&x-expires=1765443600&x-signature=6qLjMQ7GT%2BWmPrFLMBpCyoZkL4E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,7580386600980005640,1764946299,2025-12-05T14:51:39.000Z,Semoga ada bantuan dari pemerintah bagi yg rumahnya sudah hanyut atau hancur,1,False,False,,0,6837479663939240961,defipuputttrii,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/5a09a8566d5cbc19d8a85eec95de0fd7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f1bb8dc5&x-expires=1765443600&x-signature=dsO1SMQESskEA40BdBWXR31u8eg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,7580331500730663697,1764933470,2025-12-05T11:17:50.000Z,"Gimana indonesia mau maju, wapres aja di hujat, presiden di hujat semua di hujat",4,False,False,,0,7064412465816192001,viaaristin,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cc963bb02b223f6b1b6a1eef97e58799~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=36b45afa&x-expires=1765443600&x-signature=FKtrcH%2FS9o9b31709JV5FlI7hjQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,7580329932871009041,1764933105,2025-12-05T11:11:45.000Z,gibran:,28329,False,False,,186,7232671917768803330,momoiieeeee,https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8ea5c2e69fa1e9e12a44a31381126797~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=1e234a91&x-expires=1765443600&x-signature=yg85ZJ%2BSpDNgV6sDjiIUheLLIko%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,7580435741852418834,1764957741,2025-12-05T18:02:21.000Z,"""bare minimum"", ""emg udah tugasnya"". yaitu justru. dia melakukan tugas dan jobdesknya.",2,False,False,,0,7564380758267692040,_velamia,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bf1de8a60e1388ac92be558460780018~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a5d73c03&x-expires=1765443600&x-signature=aMyZdQJvyIry%2FLd32PePoXYMvY0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,7580379213480788757,1764944580,2025-12-05T14:23:00.000Z,apalah sekelas wapres aja masih di hujat,3,False,False,,0,7308246392588780549,hhyyii25,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/834c436c9d1c0fda3e601469c3c3c583~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6464c819&x-expires=1765443600&x-signature=gXqcm9P%2FjVYYowmHDnPgS6NHUIM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,7580794150276547345,1765041203,2025-12-06T17:13:23.000Z,halah paling ntr dibuang tu buku ama dia 🙄,0,False,False,,0,7452154219265786900,gloomer7,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/50e470a3f2b0db86c0f86554c8d8f8c7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=188c3c04&x-expires=1765443600&x-signature=JhWpa5RVpG0DSnfaKWqzNJmzI3A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,7580354762006201104,1764938891,2025-12-05T12:48:11.000Z,"salut sih meskipun bukn pndukung 02, tpi klo cra kerja ny bgus amanah gw dukung² aj slama dia ngajalnin tugasny dgn bnar gk ngerugiin kit jg buat apa dihujat",20,False,False,,0,7049722250681222171,n.f126,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7335766169489506311~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b7e66b80&x-expires=1765443600&x-signature=dqsfLhF9PljpzQEF68Yjk2fCk%2Fo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,7580341584707109650,1764935820,2025-12-05T11:57:00.000Z,"respect sama mas gibran, semoga konsisten sama tindakan yang beliau pilih",1,False,False,,0,7147489014643590146,ix_theice,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7ce33f49b5fca6f57338f60e16b2b295~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e082297d&x-expires=1765443600&x-signature=deh3%2FpeiyCDsq2rdmllnNIWLDsU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,7581038060554257170,1765097984,2025-12-07T08:59:44.000Z,mas gibran sehat2..,1,False,False,,0,6780444924053718017,whoami_402,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/39c5e6e35e25331d7a61672b6715c983~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e99d22b2&x-expires=1765443600&x-signature=5QViMLYtGG1F1umSIQvcqo6wmCA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,7580930226596086544,1765072875,2025-12-07T02:01:15.000Z,"mksi pak
🥰",0,False,False,,0,6759115468906234882,anitadewi040,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/055de27251b2231aa51c137cb8c4a46e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=73c9e1c6&x-expires=1765443600&x-signature=eIKDVH3JBZTuvZPnNJhp%2Fv0ImzY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,7580559087859942151,1764986461,2025-12-06T02:01:01.000Z,"saya memang tidak memilih beliau sebagai wakil pemimpin rakyat, tapi tolong biarkan ia menjalani tugasnya sebagai wakil pemimpin rakyat sebagai mana mestinya. Memang banyak sekali pemerintah yang sangat amat jauh pekerjaannya yg jauh dari kata baik, udah cape banget lah sama kinerja pemerintah yang makin buruk.
Tapi ia mencoba semampunya untuk menjalani tugasnya dengan baik.
Ya Tuhan lekas membaik negeriku, sehat semuanya!",11,False,False,,0,6789598286057735169,_am3rican0addctd_,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e5ebd53ca460c97b61f9cc2ca5c37f4b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9e2dbc91&x-expires=1765443600&x-signature=EQxKg7T9ZgbthRAXDdNFYuYvGkA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,7580352282819445505,1764938308,2025-12-05T12:38:28.000Z,cuman di indo apapun dilakukan presiden wapres selalu salah Dimata rakyatnya,3,False,False,,0,6960984608930939906,silmialdilla,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0fa6e02c8e0aa8780784daaf1a72635e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=db899ca6&x-expires=1765443600&x-signature=8f4smSy%2BCjw7MGZc%2BsJeAdM7p1A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,7580522053733860104,1764977853,2025-12-05T23:37:33.000Z,"Bukan pembela atau apapun tapi dengan mencatat dibuku kecil itu beneran membantu banget. Bukan masalah kita pelupa atau kapasitas otak kita gak memadai. Tapi memang selain terbiasa, mencatat di buku itu juga bisa buat recall sama bukti kalau kita pernah melakukan aktivitas tersebut. Biar mengingat moment aja, kadang aku intern juga suka gitu. Pas liat catetan kecil dulu tuh berasa kayak .... wow, aku ternyata dulu pernah gini ya",1,False,False,,0,7441148331948983303,luminerre,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/33bfa2e3afabcbc9a4725f73ae0bce3a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bcdd5e2b&x-expires=1765443600&x-signature=zec2uHtb5vPm%2FiVC259AyeKRTGA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,7580289029394137864,1764923586,2025-12-05T08:33:06.000Z,gibran nyatat bahan2tuk d dapur jgan slah sangka..bgus2,16,False,False,,0,6548366322035736577,khairuddin148,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7322517818103529473~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e4713408&x-expires=1765443600&x-signature=KzV72E26FemB1gZcnuT78QCBciQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,7580336527085372181,1764934648,2025-12-05T11:37:28.000Z,"pada ngomong bare minimum bare minimum, ntar kalo dia kasih yang lebih dari bare minimum dibilangnya pencitraan😌",7742,False,False,,187,6874128345756353537,lxt.aaa,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bb1b169196ccd6b606ebdbc3ac655ef2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0d507b13&x-expires=1765443600&x-signature=y%2FLAX0PfNWoCmQIPXDcomP9jyKw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,7580513670351618832,1764975902,2025-12-05T23:05:02.000Z,Mas gibran sehat terus yaaa 👍 semangat mendengarkan keluhan rakyat,2,False,False,,0,6852269143136650241,ikawibowo,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c2737ff4aadc762a6aad011fd92eb039~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0ecd7e78&x-expires=1765443600&x-signature=yNh9aBDgN3dGIu10Y0F8Is2iRcs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,7580926232369758977,1765071968,2025-12-07T01:46:08.000Z,guys bukannya udh bener ya turun langsung ngeliat keadaan ditkp ngobrol langsung apa yang dibutuhkan?,3,False,False,,0,6895601608810791938,kalyaasky,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/73e8045962b2c56c7ca1049ea12d82a6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f77ded1d&x-expires=1765443600&x-signature=7eJ5Im9gMgRmcYwONqNIu0%2FIBbs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,7580897538683093761,1765065283,2025-12-06T23:54:43.000Z,strzzzz,0,False,False,,0,7558110674858755128,atmo099,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6d82cf0827bf89bc01fab59498a5c93e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9ac97eb4&x-expires=1765443600&x-signature=iXw2nIIhPK1EuhjjSV503LkOFeg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,7580801157695570696,1765042828,2025-12-06T17:40:28.000Z,👏👏👏,0,False,False,,0,6819291932041708545,sinjul5,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/95673e85c2718f04ff837323bfe114c4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=31856ea0&x-expires=1765443600&x-signature=tAz%2FAkXHbmTDUcawiY2XrVRIpPU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,7580520989898736385,1764977626,2025-12-05T23:33:46.000Z,ga cocok sma yang ga suka gibran🙏,7,False,False,,1,7027678947694134299,mozonito,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/67ea1cff26c0898f134561d4885ee31f~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=aff792c4&x-expires=1765443600&x-signature=pn2zYDSjopGGUAFeC2QlZ%2Fi%2BfWM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,7580654889907602196,1765008768,2025-12-06T08:12:48.000Z,"Kerja dihujat, ga kerja dihujat, emang paling bener dah ganti rakyat nya 🗿",11,False,False,,0,6961037953686930438,hauraku13,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/84a211686c0c69adf28391dd3622cad3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d436c948&x-expires=1765443600&x-signature=8zhRJveeaBUbi70ZAA%2FkYerm83g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,7580999172552753928,1765088927,2025-12-07T06:28:47.000Z,"Roy Suryoso juga mencatat, tapi mencatat keburukan orang,",0,False,False,,0,6747163815899268098,herry_bersabar.93,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7325635472753950741~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cf7792cb&x-expires=1765443600&x-signature=nRUkKbESw5H7XRHExAE83ZBv7HM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,7581109437311124244,1765114598,2025-12-07T13:36:38.000Z,Bahlil dan menteri kehutanan belike: Gibran salah hujat aja hujat! bukan kami kok😂,1,False,False,,0,7542045756237071381,anonim01376,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/111f3ff10e4526f4616305dee59cc198~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1c884b1d&x-expires=1765443600&x-signature=YbyLKnKnhl%2Fkao821S26Z47KExQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,7580941374838407943,1765075468,2025-12-07T02:44:28.000Z,,1,False,False,,0,7402274813836117008,syhrl.amr,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f4e3e49c7c259b126f02f73ec2dcc5d3~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=0befdd23&x-expires=1765443600&x-signature=2qClvT23s6Ijji7qA4xof2AThhM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[]
